"";"workerid";"proliferate.condition";"X0";"X1";"failed_audio";"failed_images";"failed_video";"internal_node_id";"response";"rt";"sequence_id";"same_mirror_normal";"stimulus";"success";"time_elapsed";"timeout";"trial_index";"trial_type";"view_history";"error"
"1956";13;"condition1";"";"";"";"";"";"0.0-6.0-2.202";"";"";"2";"";"img2/Mfrench/1.jpg";"";452601;"";822;"image-keyboard-response";"";""
"1957";13;"condition1";"S";"R";"";"";"";"0.0-6.0-3.202";"s";"595";"3";"M";"Press S if the two images were the same, Press D if the two images were different.";"";453196;"";823;"html-keyboard-response";"";""
"1958";13;"condition1";"";"";"";"";"";"0.0-6.0-0.203";"";"";"0";"";"img2/tools/2.jpg";"";453413;"";824;"image-keyboard-response";"";""
"1959";13;"condition1";"";"";"";"";"";"0.0-6.0-1.203";"";"";"1";"";"+";"";453724;"";825;"html-keyboard-response";"";""
"1960";13;"condition1";"";"";"";"";"";"0.0-6.0-2.203";"";"";"2";"";"img2/tools/2.jpg";"";453926;"";826;"image-keyboard-response";"";""
"1961";13;"condition1";"S";"O";"";"";"";"0.0-6.0-3.203";"s";"589";"3";"T";"Press S if the two images were the same, Press D if the two images were different.";"";454516;"";827;"html-keyboard-response";"";""
"1962";13;"condition1";"";"";"";"";"";"0.0-6.0-0.204";"";"";"0";"";"img2/Mjap/2.jpg";"";454739;"";828;"image-keyboard-response";"";""
"1963";13;"condition1";"";"";"";"";"";"0.0-6.0-1.204";"";"";"1";"";"+";"";455051;"";829;"html-keyboard-response";"";""
"1964";13;"condition1";"";"";"";"";"";"0.0-6.0-2.204";"";"";"2";"";"img2/Mjap/12.jpg";"";455253;"";830;"image-keyboard-response";"";""
"1965";13;"condition1";"D";"J";"";"";"";"0.0-6.0-3.204";"d";"466";"3";"M";"Press S if the two images were the same, Press D if the two images were different.";"";455723;"";831;"html-keyboard-response";"";""
"1966";13;"condition1";"";"";"";"";"";"0.0-6.0-0.205";"";"";"0";"";"img2/faces/3.jpg";"";455939;"";832;"image-keyboard-response";"";""
"1967";13;"condition1";"";"";"";"";"";"0.0-6.0-1.205";"";"";"1";"";"+";"";456252;"";833;"html-keyboard-response";"";""
"1968";13;"condition1";"";"";"";"";"";"0.0-6.0-2.205";"";"";"2";"";"img2/faces/9.jpg";"";456473;"";834;"image-keyboard-response";"";""
"1969";13;"condition1";"D";"H";"";"";"";"0.0-6.0-3.205";"d";"1594";"3";"T";"Press S if the two images were the same, Press D if the two images were different.";"";458068;"";835;"html-keyboard-response";"";""
"1970";13;"condition1";"";"";"";"";"";"0.0-6.0-0.206";"";"";"0";"";"img2/Mfalse/13.jpg";"";458282;"";836;"image-keyboard-response";"";""
"1971";13;"condition1";"";"";"";"";"";"0.0-6.0-1.206";"";"";"1";"";"+";"";458584;"";837;"html-keyboard-response";"";""
"1972";13;"condition1";"";"";"";"";"";"0.0-6.0-2.206";"";"";"2";"";"img2/Mfalse/7.jpg";"";458800;"";838;"image-keyboard-response";"";""
"1973";13;"condition1";"D";"M";"";"";"";"0.0-6.0-3.206";"d";"1652";"3";"M";"Press S if the two images were the same, Press D if the two images were different.";"";460452;"";839;"html-keyboard-response";"";""
"1974";13;"condition1";"";"";"";"";"";"0.0-6.0-0.207";"";"";"0";"";"img2/false/13.jpg";"";460665;"";840;"image-keyboard-response";"";""
"1975";13;"condition1";"";"";"";"";"";"0.0-6.0-1.207";"";"";"1";"";"+";"";460975;"";841;"html-keyboard-response";"";""
"1976";13;"condition1";"";"";"";"";"";"0.0-6.0-2.207";"";"";"2";"";"img2/false/13.jpg";"";461194;"";842;"image-keyboard-response";"";""
"1977";13;"condition1";"S";"M";"";"";"";"0.0-6.0-3.207";"s";"410";"3";"T";"Press S if the two images were the same, Press D if the two images were different.";"";461604;"";843;"html-keyboard-response";"";""
"1978";13;"condition1";"";"";"";"";"";"0.0-6.0-0.208";"";"";"0";"";"img2/tools/11.jpg";"";461819;"";844;"image-keyboard-response";"";""
"1979";13;"condition1";"";"";"";"";"";"0.0-6.0-1.208";"";"";"1";"";"+";"";462129;"";845;"html-keyboard-response";"";""
"1980";13;"condition1";"";"";"";"";"";"0.0-6.0-2.208";"";"";"2";"";"img2/tools/11.jpg";"";462334;"";846;"image-keyboard-response";"";""
"1981";13;"condition1";"S";"O";"";"";"";"0.0-6.0-3.208";"s";"429";"3";"T";"Press S if the two images were the same, Press D if the two images were different.";"";462764;"";847;"html-keyboard-response";"";""
"1982";13;"condition1";"";"";"";"";"";"0.0-6.0-0.209";"";"";"0";"";"img2/false/8.jpg";"";462975;"";848;"image-keyboard-response";"";""
"1983";13;"condition1";"";"";"";"";"";"0.0-6.0-1.209";"";"";"1";"";"+";"";463285;"";849;"html-keyboard-response";"";""
"1984";13;"condition1";"";"";"";"";"";"0.0-6.0-2.209";"";"";"2";"";"img2/false/2.jpg";"";463503;"";850;"image-keyboard-response";"";""
"1985";13;"condition1";"D";"M";"";"";"";"0.0-6.0-3.209";"d";"445";"3";"T";"Press S if the two images were the same, Press D if the two images were different.";"";463948;"";851;"html-keyboard-response";"";""
"1986";13;"condition1";"";"";"";"";"";"0.0-6.0-0.210";"";"";"0";"";"img2/jap/1.jpg";"";464160;"";852;"image-keyboard-response";"";""
"1987";13;"condition1";"";"";"";"";"";"0.0-6.0-1.210";"";"";"1";"";"+";"";464475;"";853;"html-keyboard-response";"";""
"1988";13;"condition1";"";"";"";"";"";"0.0-6.0-2.210";"";"";"2";"";"img2/Mjap/1.jpg";"";464679;"";854;"image-keyboard-response";"";""
"1989";13;"condition1";"S";"J";"";"";"";"0.0-6.0-3.210";"d";"1045";"3";"M";"Press S if the two images were the same, Press D if the two images were different.";"";465724;"";855;"html-keyboard-response";"";""
"1990";13;"condition1";"";"";"";"";"";"0.0-6.0-0.211";"";"";"0";"";"img2/Mjap/8.jpg";"";465943;"";856;"image-keyboard-response";"";""
"1991";13;"condition1";"";"";"";"";"";"0.0-6.0-1.211";"";"";"1";"";"+";"";466254;"";857;"html-keyboard-response";"";""
"1992";13;"condition1";"";"";"";"";"";"0.0-6.0-2.211";"";"";"2";"";"img2/Mjap/2.jpg";"";466473;"";858;"image-keyboard-response";"";""
"1993";13;"condition1";"D";"J";"";"";"";"0.0-6.0-3.211";"d";"530";"3";"M";"Press S if the two images were the same, Press D if the two images were different.";"";467004;"";859;"html-keyboard-response";"";""
"1994";13;"condition1";"";"";"";"";"";"0.0-6.0-0.212";"";"";"0";"";"img2/Mfaces/5.jpg";"";467225;"";860;"image-keyboard-response";"";""
"1995";13;"condition1";"";"";"";"";"";"0.0-6.0-1.212";"";"";"1";"";"+";"";467537;"";861;"html-keyboard-response";"";""
"1996";13;"condition1";"";"";"";"";"";"0.0-6.0-2.212";"";"";"2";"";"img2/Mfaces/13.jpg";"";467755;"";862;"image-keyboard-response";"";""
"1997";13;"condition1";"D";"H";"";"";"";"0.0-6.0-3.212";"d";"1112";"3";"M";"Press S if the two images were the same, Press D if the two images were different.";"";468868;"";863;"html-keyboard-response";"";""
"1998";13;"condition1";"";"";"";"";"";"0.0-6.0-0.213";"";"";"0";"";"img2/faces/10.jpg";"";469082;"";864;"image-keyboard-response";"";""
"1999";13;"condition1";"";"";"";"";"";"0.0-6.0-1.213";"";"";"1";"";"+";"";469392;"";865;"html-keyboard-response";"";""
"2000";13;"condition1";"";"";"";"";"";"0.0-6.0-2.213";"";"";"2";"";"img2/Mfaces/10.jpg";"";469610;"";866;"image-keyboard-response";"";""
"2001";13;"condition1";"S";"H";"";"";"";"0.0-6.0-3.213";"s";"522";"3";"M";"Press S if the two images were the same, Press D if the two images were different.";"";470133;"";867;"html-keyboard-response";"";""
"2002";13;"condition1";"";"";"";"";"";"0.0-6.0-0.214";"";"";"0";"";"img2/tools/3.jpg";"";470342;"";868;"image-keyboard-response";"";""
"2003";13;"condition1";"";"";"";"";"";"0.0-6.0-1.214";"";"";"1";"";"+";"";470658;"";869;"html-keyboard-response";"";""
"2004";13;"condition1";"";"";"";"";"";"0.0-6.0-2.214";"";"";"2";"";"img2/Mtools/3.jpg";"";470862;"";870;"image-keyboard-response";"";""
"2005";13;"condition1";"S";"O";"";"";"";"0.0-6.0-3.214";"s";"517";"3";"M";"Press S if the two images were the same, Press D if the two images were different.";"";471380;"";871;"html-keyboard-response";"";""
"2006";13;"condition1";"";"";"";"";"";"0.0-6.0-0.215";"";"";"0";"";"img2/jap/7.jpg";"";471593;"";872;"image-keyboard-response";"";""
"2007";13;"condition1";"";"";"";"";"";"0.0-6.0-1.215";"";"";"1";"";"+";"";471904;"";873;"html-keyboard-response";"";""
"2008";13;"condition1";"";"";"";"";"";"0.0-6.0-2.215";"";"";"2";"";"img2/jap/4.jpg";"";472118;"";874;"image-keyboard-response";"";""
"2009";13;"condition1";"D";"J";"";"";"";"0.0-6.0-3.215";"d";"509";"3";"T";"Press S if the two images were the same, Press D if the two images were different.";"";472628;"";875;"html-keyboard-response";"";""
"2010";13;"condition1";"";"";"";"";"";"0.0-6.0-0.216";"";"";"0";"";"img2/Mjap/13.jpg";"";472836;"";876;"image-keyboard-response";"";""
"2011";13;"condition1";"";"";"";"";"";"0.0-6.0-1.216";"";"";"1";"";"+";"";473147;"";877;"html-keyboard-response";"";""
"2012";13;"condition1";"";"";"";"";"";"0.0-6.0-2.216";"";"";"2";"";"img2/Mjap/7.jpg";"";473350;"";878;"image-keyboard-response";"";""
"2013";13;"condition1";"D";"J";"";"";"";"0.0-6.0-3.216";"d";"782";"3";"M";"Press S if the two images were the same, Press D if the two images were different.";"";474133;"";879;"html-keyboard-response";"";""
"2014";13;"condition1";"";"";"";"";"";"0.0-6.0-0.217";"";"";"0";"";"img2/Mtools/4.jpg";"";474351;"";880;"image-keyboard-response";"";""
"2015";13;"condition1";"";"";"";"";"";"0.0-6.0-1.217";"";"";"1";"";"+";"";474662;"";881;"html-keyboard-response";"";""
"2016";13;"condition1";"";"";"";"";"";"0.0-6.0-2.217";"";"";"2";"";"img2/Mtools/5.jpg";"";474882;"";882;"image-keyboard-response";"";""
"2017";13;"condition1";"D";"O";"";"";"";"0.0-6.0-3.217";"d";"513";"3";"M";"Press S if the two images were the same, Press D if the two images were different.";"";475396;"";883;"html-keyboard-response";"";""
"2018";13;"condition1";"";"";"";"";"";"0.0-6.0-0.218";"";"";"0";"";"img2/tools/9.jpg";"";475618;"";884;"image-keyboard-response";"";""
"2019";13;"condition1";"";"";"";"";"";"0.0-6.0-1.218";"";"";"1";"";"+";"";475927;"";885;"html-keyboard-response";"";""
"2020";13;"condition1";"";"";"";"";"";"0.0-6.0-2.218";"";"";"2";"";"img2/tools/9.jpg";"";476147;"";886;"image-keyboard-response";"";""
"2021";13;"condition1";"S";"O";"";"";"";"0.0-6.0-3.218";"s";"728";"3";"T";"Press S if the two images were the same, Press D if the two images were different.";"";476876;"";887;"html-keyboard-response";"";""
"2022";13;"condition1";"";"";"";"";"";"0.0-6.0-0.219";"";"";"0";"";"img2/jap/1.jpg";"";477087;"";888;"image-keyboard-response";"";""
"2023";13;"condition1";"";"";"";"";"";"0.0-6.0-1.219";"";"";"1";"";"+";"";477401;"";889;"html-keyboard-response";"";""
"2024";13;"condition1";"";"";"";"";"";"0.0-6.0-2.219";"";"";"2";"";"img2/jap/2.jpg";"";477617;"";890;"image-keyboard-response";"";""
"2025";13;"condition1";"D";"J";"";"";"";"0.0-6.0-3.219";"d";"387";"3";"T";"Press S if the two images were the same, Press D if the two images were different.";"";478004;"";891;"html-keyboard-response";"";""
"2026";13;"condition1";"";"";"";"";"";"0.0-6.0-0.220";"";"";"0";"";"img2/french/5.jpg";"";478225;"";892;"image-keyboard-response";"";""
"2027";13;"condition1";"";"";"";"";"";"0.0-6.0-1.220";"";"";"1";"";"+";"";478536;"";893;"html-keyboard-response";"";""
"2028";13;"condition1";"";"";"";"";"";"0.0-6.0-2.220";"";"";"2";"";"img2/french/5.jpg";"";478753;"";894;"image-keyboard-response";"";""
"2029";13;"condition1";"S";"R";"";"";"";"0.0-6.0-3.220";"s";"3091";"3";"T";"Press S if the two images were the same, Press D if the two images were different.";"";481844;"";895;"html-keyboard-response";"";""
"2030";13;"condition1";"";"";"";"";"";"0.0-6.0-0.221";"";"";"0";"";"img2/jap/8.jpg";"";482055;"";896;"image-keyboard-response";"";""
"2031";13;"condition1";"";"";"";"";"";"0.0-6.0-1.221";"";"";"1";"";"+";"";482367;"";897;"html-keyboard-response";"";""
"2032";13;"condition1";"";"";"";"";"";"0.0-6.0-2.221";"";"";"2";"";"img2/jap/8.jpg";"";482586;"";898;"image-keyboard-response";"";""
"2033";13;"condition1";"S";"J";"";"";"";"0.0-6.0-3.221";"s";"442";"3";"T";"Press S if the two images were the same, Press D if the two images were different.";"";483028;"";899;"html-keyboard-response";"";""
"2034";13;"condition1";"";"";"";"";"";"0.0-6.0-0.222";"";"";"0";"";"img2/Mfrench/5.jpg";"";483229;"";900;"image-keyboard-response";"";""
"2035";13;"condition1";"";"";"";"";"";"0.0-6.0-1.222";"";"";"1";"";"+";"";483537;"";901;"html-keyboard-response";"";""
"2036";13;"condition1";"";"";"";"";"";"0.0-6.0-2.222";"";"";"2";"";"img2/Mfrench/13.jpg";"";483754;"";902;"image-keyboard-response";"";""
"2037";13;"condition1";"D";"R";"";"";"";"0.0-6.0-3.222";"d";"410";"3";"M";"Press S if the two images were the same, Press D if the two images were different.";"";484164;"";903;"html-keyboard-response";"";""
"2038";13;"condition1";"";"";"";"";"";"0.0-6.0-0.223";"";"";"0";"";"img2/faces/6.jpg";"";484379;"";904;"image-keyboard-response";"";""
"2039";13;"condition1";"";"";"";"";"";"0.0-6.0-1.223";"";"";"1";"";"+";"";484693;"";905;"html-keyboard-response";"";""
"2040";13;"condition1";"";"";"";"";"";"0.0-6.0-2.223";"";"";"2";"";"img2/Mfaces/6.jpg";"";484913;"";906;"image-keyboard-response";"";""
"2041";13;"condition1";"S";"H";"";"";"";"0.0-6.0-3.223";"d";"699";"3";"M";"Press S if the two images were the same, Press D if the two images were different.";"";485612;"";907;"html-keyboard-response";"";""
"2042";13;"condition1";"";"";"";"";"";"0.0-6.0-0.224";"";"";"0";"";"img2/jap/11.jpg";"";485835;"";908;"image-keyboard-response";"";""
"2043";13;"condition1";"";"";"";"";"";"0.0-6.0-1.224";"";"";"1";"";"+";"";486146;"";909;"html-keyboard-response";"";""
"2044";13;"condition1";"";"";"";"";"";"0.0-6.0-2.224";"";"";"2";"";"img2/jap/11.jpg";"";486353;"";910;"image-keyboard-response";"";""
"2045";13;"condition1";"S";"J";"";"";"";"0.0-6.0-3.224";"d";"2907";"3";"T";"Press S if the two images were the same, Press D if the two images were different.";"";489260;"";911;"html-keyboard-response";"";""
"2046";13;"condition1";"";"";"";"";"";"0.0-6.0-0.225";"";"";"0";"";"img2/tools/2.jpg";"";489477;"";912;"image-keyboard-response";"";""
"2047";13;"condition1";"";"";"";"";"";"0.0-6.0-1.225";"";"";"1";"";"+";"";489788;"";913;"html-keyboard-response";"";""
"2048";13;"condition1";"";"";"";"";"";"0.0-6.0-2.225";"";"";"2";"";"img2/tools/12.jpg";"";490009;"";914;"image-keyboard-response";"";""
"2049";13;"condition1";"D";"O";"";"";"";"0.0-6.0-3.225";"d";"2171";"3";"T";"Press S if the two images were the same, Press D if the two images were different.";"";492180;"";915;"html-keyboard-response";"";""
"2050";13;"condition1";"";"";"";"";"";"0.0-6.0-0.226";"";"";"0";"";"img2/Mfrench/12.jpg";"";492395;"";916;"image-keyboard-response";"";""
"2051";13;"condition1";"";"";"";"";"";"0.0-6.0-1.226";"";"";"1";"";"+";"";492708;"";917;"html-keyboard-response";"";""
"2052";13;"condition1";"";"";"";"";"";"0.0-6.0-2.226";"";"";"2";"";"img2/Mfrench/13.jpg";"";492927;"";918;"image-keyboard-response";"";""
"2053";13;"condition1";"D";"R";"";"";"";"0.0-6.0-3.226";"d";"485";"3";"M";"Press S if the two images were the same, Press D if the two images were different.";"";493412;"";919;"html-keyboard-response";"";""
"2054";13;"condition1";"";"";"";"";"";"0.0-6.0-0.227";"";"";"0";"";"img2/jap/7.jpg";"";493627;"";920;"image-keyboard-response";"";""
"2055";13;"condition1";"";"";"";"";"";"0.0-6.0-1.227";"";"";"1";"";"+";"";493938;"";921;"html-keyboard-response";"";""
"2056";13;"condition1";"";"";"";"";"";"0.0-6.0-2.227";"";"";"2";"";"img2/jap/7.jpg";"";494154;"";922;"image-keyboard-response";"";""
"2057";13;"condition1";"S";"J";"";"";"";"0.0-6.0-3.227";"d";"2265";"3";"T";"Press S if the two images were the same, Press D if the two images were different.";"";496420;"";923;"html-keyboard-response";"";""
"2058";13;"condition1";"";"";"";"";"";"0.0-6.0-0.228";"";"";"0";"";"img2/false/4.jpg";"";496632;"";924;"image-keyboard-response";"";""
"2059";13;"condition1";"";"";"";"";"";"0.0-6.0-1.228";"";"";"1";"";"+";"";496944;"";925;"html-keyboard-response";"";""
"2060";13;"condition1";"";"";"";"";"";"0.0-6.0-2.228";"";"";"2";"";"img2/false/5.jpg";"";497163;"";926;"image-keyboard-response";"";""
"2061";13;"condition1";"D";"M";"";"";"";"0.0-6.0-3.228";"d";"1016";"3";"T";"Press S if the two images were the same, Press D if the two images were different.";"";498180;"";927;"html-keyboard-response";"";""
"2062";13;"condition1";"";"";"";"";"";"0.0-6.0-0.229";"";"";"0";"";"img2/Mfalse/9.jpg";"";498397;"";928;"image-keyboard-response";"";""
"2063";13;"condition1";"";"";"";"";"";"0.0-6.0-1.229";"";"";"1";"";"+";"";498709;"";929;"html-keyboard-response";"";""
"2064";13;"condition1";"";"";"";"";"";"0.0-6.0-2.229";"";"";"2";"";"img2/Mfalse/2.jpg";"";498929;"";930;"image-keyboard-response";"";""
"2065";13;"condition1";"D";"M";"";"";"";"0.0-6.0-3.229";"d";"1093";"3";"M";"Press S if the two images were the same, Press D if the two images were different.";"";500028;"";931;"html-keyboard-response";"";""
"2066";13;"condition1";"";"";"";"";"";"0.0-6.0-0.230";"";"";"0";"";"img2/french/11.jpg";"";500237;"";932;"image-keyboard-response";"";""
"2067";13;"condition1";"";"";"";"";"";"0.0-6.0-1.230";"";"";"1";"";"+";"";500551;"";933;"html-keyboard-response";"";""
"2068";13;"condition1";"";"";"";"";"";"0.0-6.0-2.230";"";"";"2";"";"img2/french/8.jpg";"";500768;"";934;"image-keyboard-response";"";""
"2069";13;"condition1";"D";"R";"";"";"";"0.0-6.0-3.230";"d";"619";"3";"T";"Press S if the two images were the same, Press D if the two images were different.";"";501388;"";935;"html-keyboard-response";"";""
"2070";13;"condition1";"";"";"";"";"";"0.0-6.0-0.231";"";"";"0";"";"img2/Mfalse/3.jpg";"";501611;"";936;"image-keyboard-response";"";""
"2071";13;"condition1";"";"";"";"";"";"0.0-6.0-1.231";"";"";"1";"";"+";"";501918;"";937;"html-keyboard-response";"";""
"2072";13;"condition1";"";"";"";"";"";"0.0-6.0-2.231";"";"";"2";"";"img2/Mfalse/9.jpg";"";502127;"";938;"image-keyboard-response";"";""
"2073";13;"condition1";"D";"M";"";"";"";"0.0-6.0-3.231";"d";"492";"3";"M";"Press S if the two images were the same, Press D if the two images were different.";"";502620;"";939;"html-keyboard-response";"";""
"2074";13;"condition1";"";"";"";"";"";"0.0-6.0-0.232";"";"";"0";"";"img2/tools/12.jpg";"";502835;"";940;"image-keyboard-response";"";""
"2075";13;"condition1";"";"";"";"";"";"0.0-6.0-1.232";"";"";"1";"";"+";"";503147;"";941;"html-keyboard-response";"";""
"2076";13;"condition1";"";"";"";"";"";"0.0-6.0-2.232";"";"";"2";"";"img2/tools/12.jpg";"";503349;"";942;"image-keyboard-response";"";""
"2077";13;"condition1";"S";"O";"";"";"";"0.0-6.0-3.232";"s";"1526";"3";"T";"Press S if the two images were the same, Press D if the two images were different.";"";504876;"";943;"html-keyboard-response";"";""
"2078";13;"condition1";"";"";"";"";"";"0.0-6.0-0.233";"";"";"0";"";"img2/tools/7.jpg";"";505094;"";944;"image-keyboard-response";"";""
"2079";13;"condition1";"";"";"";"";"";"0.0-6.0-1.233";"";"";"1";"";"+";"";505411;"";945;"html-keyboard-response";"";""
"2080";13;"condition1";"";"";"";"";"";"0.0-6.0-2.233";"";"";"2";"";"img2/tools/7.jpg";"";505626;"";946;"image-keyboard-response";"";""
"2081";13;"condition1";"S";"O";"";"";"";"0.0-6.0-3.233";"s";"378";"3";"T";"Press S if the two images were the same, Press D if the two images were different.";"";506004;"";947;"html-keyboard-response";"";""
"2082";13;"condition1";"";"";"";"";"";"0.0-6.0-0.234";"";"";"0";"";"img2/french/3.jpg";"";506220;"";948;"image-keyboard-response";"";""
"2083";13;"condition1";"";"";"";"";"";"0.0-6.0-1.234";"";"";"1";"";"+";"";506535;"";949;"html-keyboard-response";"";""
"2084";13;"condition1";"";"";"";"";"";"0.0-6.0-2.234";"";"";"2";"";"img2/Mfrench/3.jpg";"";506754;"";950;"image-keyboard-response";"";""
"2085";13;"condition1";"S";"R";"";"";"";"0.0-6.0-3.234";"d";"722";"3";"M";"Press S if the two images were the same, Press D if the two images were different.";"";507476;"";951;"html-keyboard-response";"";""
"2086";13;"condition1";"";"";"";"";"";"0.0-6.0-0.235";"";"";"0";"";"img2/Mfrench/4.jpg";"";507690;"";952;"image-keyboard-response";"";""
