workerid,proliferate.condition,0,1,failed_audio,failed_images,failed_video,internal_node_id,response,rt,stimulus,success,time_elapsed,timeout,trial_index,trial_type,view_history,error
12,condition1,D,H,,,,0.0-6.0-3.197,d,493,"Press S if the two images were the same, Press D if the two images were different.",,286152,,803,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-0.198,,,img2/Mfaces/11.jpg,,286356,,804,image-keyboard-response,,
12,condition1,,,,,,0.0-6.0-1.198,,,+,,286668,,805,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-2.198,,,img2/Mfaces/3.jpg,,286886,,806,image-keyboard-response,,
12,condition1,D,H,,,,0.0-6.0-3.198,d,192,"Press S if the two images were the same, Press D if the two images were different.",,287079,,807,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-0.199,,,img2/false/6.jpg,,287292,,808,image-keyboard-response,,
12,condition1,,,,,,0.0-6.0-1.199,,,+,,287604,,809,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-2.199,,,img2/Mfalse/6.jpg,,287822,,810,image-keyboard-response,,
12,condition1,S,M,,,,0.0-6.0-3.199,s,793,"Press S if the two images were the same, Press D if the two images were different.",,288616,,811,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-0.200,,,img2/french/9.jpg,,288834,,812,image-keyboard-response,,
12,condition1,,,,,,0.0-6.0-1.200,,,+,,289145,,813,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-2.200,,,img2/french/9.jpg,,289347,,814,image-keyboard-response,,
12,condition1,S,R,,,,0.0-6.0-3.200,s,284,"Press S if the two images were the same, Press D if the two images were different.",,289632,,815,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-0.201,,,img2/Mfaces/5.jpg,,289849,,816,image-keyboard-response,,
12,condition1,,,,,,0.0-6.0-1.201,,,+,,290159,,817,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-2.201,,,img2/Mfaces/6.jpg,,290376,,818,image-keyboard-response,,
12,condition1,D,H,,,,0.0-6.0-3.201,d,399,"Press S if the two images were the same, Press D if the two images were different.",,290775,,819,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-0.202,,,img2/false/14.jpg,,290985,,820,image-keyboard-response,,
12,condition1,,,,,,0.0-6.0-1.202,,,+,,291298,,821,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-2.202,,,img2/false/12.jpg,,291501,,822,image-keyboard-response,,
12,condition1,D,M,,,,0.0-6.0-3.202,d,443,"Press S if the two images were the same, Press D if the two images were different.",,291944,,823,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-0.203,,,img2/false/13.jpg,,292168,,824,image-keyboard-response,,
12,condition1,,,,,,0.0-6.0-1.203,,,+,,292477,,825,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-2.203,,,img2/false/13.jpg,,292696,,826,image-keyboard-response,,
12,condition1,S,M,,,,0.0-6.0-3.203,s,327,"Press S if the two images were the same, Press D if the two images were different.",,293023,,827,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-0.204,,,img2/french/14.jpg,,293229,,828,image-keyboard-response,,
12,condition1,,,,,,0.0-6.0-1.204,,,+,,293541,,829,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-2.204,,,img2/french/14.jpg,,293759,,830,image-keyboard-response,,
12,condition1,S,R,,,,0.0-6.0-3.204,s,624,"Press S if the two images were the same, Press D if the two images were different.",,294383,,831,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-0.205,,,img2/faces/4.jpg,,294598,,832,image-keyboard-response,,
12,condition1,,,,,,0.0-6.0-1.205,,,+,,294911,,833,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-2.205,,,img2/faces/12.jpg,,295116,,834,image-keyboard-response,,
12,condition1,D,H,,,,0.0-6.0-3.205,d,235,"Press S if the two images were the same, Press D if the two images were different.",,295351,,835,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-0.206,,,img2/tools/8.jpg,,295567,,836,image-keyboard-response,,
12,condition1,,,,,,0.0-6.0-1.206,,,+,,295879,,837,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-2.206,,,img2/tools/8.jpg,,296099,,838,image-keyboard-response,,
12,condition1,S,O,,,,0.0-6.0-3.206,s,468,"Press S if the two images were the same, Press D if the two images were different.",,296567,,839,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-0.207,,,img2/tools/6.jpg,,296786,,840,image-keyboard-response,,
12,condition1,,,,,,0.0-6.0-1.207,,,+,,297096,,841,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-2.207,,,img2/Mtools/6.jpg,,297303,,842,image-keyboard-response,,
12,condition1,S,O,,,,0.0-6.0-3.207,d,256,"Press S if the two images were the same, Press D if the two images were different.",,297559,,843,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-0.208,,,img2/Mfrench/5.jpg,,297770,,844,image-keyboard-response,,
12,condition1,,,,,,0.0-6.0-1.208,,,+,,298080,,845,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-2.208,,,img2/Mfrench/6.jpg,,298284,,846,image-keyboard-response,,
12,condition1,D,R,,,,0.0-6.0-3.208,d,339,"Press S if the two images were the same, Press D if the two images were different.",,298623,,847,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-0.209,,,img2/tools/2.jpg,,298845,,848,image-keyboard-response,,
12,condition1,,,,,,0.0-6.0-1.209,,,+,,299158,,849,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-2.209,,,img2/tools/2.jpg,,299376,,850,image-keyboard-response,,
12,condition1,S,O,,,,0.0-6.0-3.209,s,200,"Press S if the two images were the same, Press D if the two images were different.",,299576,,851,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-0.210,,,img2/french/3.jpg,,299782,,852,image-keyboard-response,,
12,condition1,,,,,,0.0-6.0-1.210,,,+,,300094,,853,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-2.210,,,img2/Mfrench/3.jpg,,300294,,854,image-keyboard-response,,
12,condition1,S,R,,,,0.0-6.0-3.210,d,304,"Press S if the two images were the same, Press D if the two images were different.",,300599,,855,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-0.211,,,img2/false/14.jpg,,300809,,856,image-keyboard-response,,
12,condition1,,,,,,0.0-6.0-1.211,,,+,,301123,,857,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-2.211,,,img2/false/14.jpg,,301341,,858,image-keyboard-response,,
12,condition1,S,M,,,,0.0-6.0-3.211,s,290,"Press S if the two images were the same, Press D if the two images were different.",,301631,,859,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-0.212,,,img2/faces/8.jpg,,301840,,860,image-keyboard-response,,
12,condition1,,,,,,0.0-6.0-1.212,,,+,,302154,,861,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-2.212,,,img2/faces/8.jpg,,302370,,862,image-keyboard-response,,
12,condition1,S,H,,,,0.0-6.0-3.212,s,309,"Press S if the two images were the same, Press D if the two images were different.",,302679,,863,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-0.213,,,img2/faces/3.jpg,,302885,,864,image-keyboard-response,,
12,condition1,,,,,,0.0-6.0-1.213,,,+,,303197,,865,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-2.213,,,img2/faces/4.jpg,,303415,,866,image-keyboard-response,,
12,condition1,D,H,,,,0.0-6.0-3.213,d,200,"Press S if the two images were the same, Press D if the two images were different.",,303615,,867,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-0.214,,,img2/jap/1.jpg,,303819,,868,image-keyboard-response,,
12,condition1,,,,,,0.0-6.0-1.214,,,+,,304136,,869,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-2.214,,,img2/jap/4.jpg,,304349,,870,image-keyboard-response,,
12,condition1,D,J,,,,0.0-6.0-3.214,d,418,"Press S if the two images were the same, Press D if the two images were different.",,304767,,871,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-0.215,,,img2/faces/9.jpg,,304975,,872,image-keyboard-response,,
12,condition1,,,,,,0.0-6.0-1.215,,,+,,305285,,873,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-2.215,,,img2/faces/9.jpg,,305504,,874,image-keyboard-response,,
12,condition1,S,H,,,,0.0-6.0-3.215,s,463,"Press S if the two images were the same, Press D if the two images were different.",,305967,,875,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-0.216,,,img2/french/3.jpg,,306174,,876,image-keyboard-response,,
12,condition1,,,,,,0.0-6.0-1.216,,,+,,306484,,877,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-2.216,,,img2/french/3.jpg,,306703,,878,image-keyboard-response,,
12,condition1,S,R,,,,0.0-6.0-3.216,d,1368,"Press S if the two images were the same, Press D if the two images were different.",,308071,,879,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-0.217,,,img2/Mfrench/2.jpg,,308293,,880,image-keyboard-response,,
12,condition1,,,,,,0.0-6.0-1.217,,,+,,308606,,881,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-2.217,,,img2/Mfrench/11.jpg,,308825,,882,image-keyboard-response,,
12,condition1,D,R,,,,0.0-6.0-3.217,d,326,"Press S if the two images were the same, Press D if the two images were different.",,309151,,883,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-0.218,,,img2/Mfalse/14.jpg,,309355,,884,image-keyboard-response,,
12,condition1,,,,,,0.0-6.0-1.218,,,+,,309667,,885,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-2.218,,,img2/Mfalse/12.jpg,,309883,,886,image-keyboard-response,,
12,condition1,D,M,,,,0.0-6.0-3.218,d,212,"Press S if the two images were the same, Press D if the two images were different.",,310095,,887,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-0.219,,,img2/Mtools/6.jpg,,310307,,888,image-keyboard-response,,
12,condition1,,,,,,0.0-6.0-1.219,,,+,,310619,,889,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-2.219,,,img2/Mtools/5.jpg,,310840,,890,image-keyboard-response,,
12,condition1,D,O,,,,0.0-6.0-3.219,d,207,"Press S if the two images were the same, Press D if the two images were different.",,311047,,891,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-0.220,,,img2/faces/6.jpg,,311261,,892,image-keyboard-response,,
12,condition1,,,,,,0.0-6.0-1.220,,,+,,311572,,893,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-2.220,,,img2/faces/5.jpg,,311791,,894,image-keyboard-response,,
12,condition1,D,H,,,,0.0-6.0-3.220,d,400,"Press S if the two images were the same, Press D if the two images were different.",,312191,,895,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-0.221,,,img2/Mfrench/11.jpg,,312397,,896,image-keyboard-response,,
12,condition1,,,,,,0.0-6.0-1.221,,,+,,312710,,897,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-2.221,,,img2/Mfrench/3.jpg,,312916,,898,image-keyboard-response,,
12,condition1,D,R,,,,0.0-6.0-3.221,d,242,"Press S if the two images were the same, Press D if the two images were different.",,313159,,899,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-0.222,,,img2/false/7.jpg,,313371,,900,image-keyboard-response,,
12,condition1,,,,,,0.0-6.0-1.222,,,+,,313683,,901,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-2.222,,,img2/false/10.jpg,,313903,,902,image-keyboard-response,,
12,condition1,D,M,,,,0.0-6.0-3.222,d,217,"Press S if the two images were the same, Press D if the two images were different.",,314120,,903,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-0.223,,,img2/french/9.jpg,,314339,,904,image-keyboard-response,,
12,condition1,,,,,,0.0-6.0-1.223,,,+,,314653,,905,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-2.223,,,img2/french/4.jpg,,314871,,906,image-keyboard-response,,
12,condition1,D,R,,,,0.0-6.0-3.223,d,200,"Press S if the two images were the same, Press D if the two images were different.",,315072,,907,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-0.224,,,img2/Mjap/4.jpg,,315275,,908,image-keyboard-response,,
12,condition1,,,,,,0.0-6.0-1.224,,,+,,315585,,909,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-2.224,,,img2/Mjap/12.jpg,,315802,,910,image-keyboard-response,,
12,condition1,D,J,,,,0.0-6.0-3.224,d,364,"Press S if the two images were the same, Press D if the two images were different.",,316167,,911,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-0.225,,,img2/Mtools/9.jpg,,316379,,912,image-keyboard-response,,
12,condition1,,,,,,0.0-6.0-1.225,,,+,,316688,,913,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-2.225,,,img2/Mtools/4.jpg,,316905,,914,image-keyboard-response,,
12,condition1,D,O,,,,0.0-6.0-3.225,d,254,"Press S if the two images were the same, Press D if the two images were different.",,317159,,915,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-0.226,,,img2/Mtools/13.jpg,,317374,,916,image-keyboard-response,,
12,condition1,,,,,,0.0-6.0-1.226,,,+,,317688,,917,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-2.226,,,img2/Mtools/1.jpg,,317905,,918,image-keyboard-response,,
12,condition1,D,O,,,,0.0-6.0-3.226,d,549,"Press S if the two images were the same, Press D if the two images were different.",,318455,,919,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-0.227,,,img2/tools/2.jpg,,318668,,920,image-keyboard-response,,
12,condition1,,,,,,0.0-6.0-1.227,,,+,,318979,,921,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-2.227,,,img2/tools/11.jpg,,319200,,922,image-keyboard-response,,
12,condition1,D,O,,,,0.0-6.0-3.227,d,431,"Press S if the two images were the same, Press D if the two images were different.",,319631,,923,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-0.228,,,img2/jap/14.jpg,,319837,,924,image-keyboard-response,,
12,condition1,,,,,,0.0-6.0-1.228,,,+,,320148,,925,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-2.228,,,img2/Mjap/14.jpg,,320367,,926,image-keyboard-response,,
12,condition1,S,J,,,,0.0-6.0-3.228,d,289,"Press S if the two images were the same, Press D if the two images were different.",,320656,,927,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-0.229,,,img2/french/13.jpg,,320864,,928,image-keyboard-response,,
12,condition1,,,,,,0.0-6.0-1.229,,,+,,321177,,929,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-2.229,,,img2/Mfrench/13.jpg,,321379,,930,image-keyboard-response,,
12,condition1,S,R,,,,0.0-6.0-3.229,d,571,"Press S if the two images were the same, Press D if the two images were different.",,321951,,931,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-0.230,,,img2/Mfaces/2.jpg,,322159,,932,image-keyboard-response,,
12,condition1,,,,,,0.0-6.0-1.230,,,+,,322471,,933,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-2.230,,,img2/Mfaces/11.jpg,,322672,,934,image-keyboard-response,,
12,condition1,D,H,,,,0.0-6.0-3.230,d,751,"Press S if the two images were the same, Press D if the two images were different.",,323423,,935,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-0.231,,,img2/Mfalse/6.jpg,,323636,,936,image-keyboard-response,,
12,condition1,,,,,,0.0-6.0-1.231,,,+,,323945,,937,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-2.231,,,img2/Mfalse/5.jpg,,324162,,938,image-keyboard-response,,
12,condition1,D,M,,,,0.0-6.0-3.231,d,405,"Press S if the two images were the same, Press D if the two images were different.",,324567,,939,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-0.232,,,img2/tools/1.jpg,,324786,,940,image-keyboard-response,,
12,condition1,,,,,,0.0-6.0-1.232,,,+,,325098,,941,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-2.232,,,img2/tools/4.jpg,,325301,,942,image-keyboard-response,,
12,condition1,D,O,,,,0.0-6.0-3.232,d,394,"Press S if the two images were the same, Press D if the two images were different.",,325695,,943,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-0.233,,,img2/tools/13.jpg,,325904,,944,image-keyboard-response,,
12,condition1,,,,,,0.0-6.0-1.233,,,+,,326217,,945,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-2.233,,,img2/Mtools/13.jpg,,326434,,946,image-keyboard-response,,
12,condition1,S,O,,,,0.0-6.0-3.233,d,373,"Press S if the two images were the same, Press D if the two images were different.",,326807,,947,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-0.234,,,img2/Mfaces/3.jpg,,327025,,948,image-keyboard-response,,
12,condition1,,,,,,0.0-6.0-1.234,,,+,,327335,,949,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-2.234,,,img2/Mfaces/4.jpg,,327552,,950,image-keyboard-response,,
12,condition1,D,H,,,,0.0-6.0-3.234,d,295,"Press S if the two images were the same, Press D if the two images were different.",,327847,,951,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-0.235,,,img2/jap/11.jpg,,328067,,952,image-keyboard-response,,
12,condition1,,,,,,0.0-6.0-1.235,,,+,,328378,,953,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-2.235,,,img2/jap/11.jpg,,328594,,954,image-keyboard-response,,
12,condition1,S,J,,,,0.0-6.0-3.235,s,429,"Press S if the two images were the same, Press D if the two images were different.",,329023,,955,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-0.236,,,img2/french/8.jpg,,329230,,956,image-keyboard-response,,
12,condition1,,,,,,0.0-6.0-1.236,,,+,,329541,,957,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-2.236,,,img2/french/8.jpg,,329756,,958,image-keyboard-response,,
12,condition1,S,R,,,,0.0-6.0-3.236,s,466,"Press S if the two images were the same, Press D if the two images were different.",,330223,,959,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-0.237,,,img2/Mjap/10.jpg,,330439,,960,image-keyboard-response,,
12,condition1,,,,,,0.0-6.0-1.237,,,+,,330762,,961,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-2.237,,,img2/Mjap/14.jpg,,330965,,962,image-keyboard-response,,
12,condition1,D,J,,,,0.0-6.0-3.237,d,218,"Press S if the two images were the same, Press D if the two images were different.",,331184,,963,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-0.238,,,img2/french/13.jpg,,331399,,964,image-keyboard-response,,
12,condition1,,,,,,0.0-6.0-1.238,,,+,,331708,,965,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-2.238,,,img2/french/1.jpg,,331928,,966,image-keyboard-response,,
12,condition1,D,R,,,,0.0-6.0-3.238,d,375,"Press S if the two images were the same, Press D if the two images were different.",,332303,,967,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-0.239,,,img2/faces/4.jpg,,332522,,968,image-keyboard-response,,
12,condition1,,,,,,0.0-6.0-1.239,,,+,,332834,,969,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-2.239,,,img2/Mfaces/4.jpg,,333051,,970,image-keyboard-response,,
12,condition1,S,H,,,,0.0-6.0-3.239,d,700,"Press S if the two images were the same, Press D if the two images were different.",,333751,,971,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-0.240,,,img2/Mfalse/1.jpg,,333956,,972,image-keyboard-response,,
12,condition1,,,,,,0.0-6.0-1.240,,,+,,334270,,973,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-2.240,,,img2/Mfalse/4.jpg,,334487,,974,image-keyboard-response,,
12,condition1,D,M,,,,0.0-6.0-3.240,d,256,"Press S if the two images were the same, Press D if the two images were different.",,334743,,975,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-0.241,,,img2/french/7.jpg,,334967,,976,image-keyboard-response,,
12,condition1,,,,,,0.0-6.0-1.241,,,+,,335280,,977,html-keyboard-response,,
12,condition1,,,,,,0.0-6.0-2.241,,,img2/french/7.jpg,,335496,,978,image-keyboard-response,,
12,condition1,S,R,,,,0.0-6.0-3.241,s,303,"Press S if the two images were the same, Press D if the two images were different.",,335799,,979,html-keyboard-response,,
